Date,author,content,number_of_likes,number_of_shares,sentiment_score,heuristic_score
2014-08-25,BarackObama,It's the best coverage Jim ever had and it came just in time: http://t.co/bDXyKa59uX #ThisIsWhy http://t.co/3U1qB9JYah,959,422,0.6369,0.6369
2014-08-25,BarackObama,"There's been progress in job creation and economic growth, but Congress can do more to help the economy along: http://t.co/At6OBDVU9W",827,408,0.8029999999999999,0.8029999999999999
2014-08-25,BarackObama,#EnoughAlready. RT @OFA: Retweet if you agree: This is completely backward. http://t.co/cV8I8xAQI7,3115,5010,0.3612,0.3612
2014-08-26,BarackObama,Watch: Austan Goolsbee talks about why Congress should act to build economic #OpportunityForAll. http://t.co/fK2sO84a3I,491,199,0.0,0.0
2014-08-26,BarackObama,LIVE: President Obama is speaking at the #ALConvention in Charlotte. Tune in: http://t.co/0G9gzexSPS h/t @AmericanLegion,463,220,0.0,0.0
2014-08-26,BarackObama,"""Upholding our trust with our veterans is not just a matter of policy—it's a moral obligation."" —President Obama at #ALConvention",790,432,0.4983,0.4983
2014-08-26,BarackObama,"""I'm announcing 19 new executive actions to improve mental health care for those American heroes and their families."" —President Obama",1558,811,0.8555,0.8555
2014-08-26,BarackObama,"“If you want somebody who knows how to get the job done, no matter the mission, hire a veteran.” —President Obama at #ALConvention",1226,803,-0.2023,-0.2023
2014-08-26,BarackObama,It's time to make the pay gap a thing of the past—American women deserve better. #WEMatter,2097,1543,0.3612,0.3612
2014-08-26,BarackObama,"Watch: Immigration reform, raising the minimum wage, college affordability—it's time for economic #OpportunityForAll. http://t.co/sOOLCETseJ",964,573,0.0,0.0
2014-08-26,BarackObama,Retweet if you agree that women deserve equal pay for equal work. #OpportunityForAll http://t.co/RKgOASQ2LS,5381,11541,0.2732,0.2732
2014-08-27,BarackObama,"""A climate for change: America should not wait while the world warms"" More from @washingtonpost: http://t.co/3v3lfyO1q8 #ActOnClimate",1021,586,0.2732,0.2732
2014-08-27,BarackObama,Expecting an addition to the family? Check your health care options: http://t.co/OyeqaK2s4z http://t.co/Cjuev1ows2,636,294,0.4939,0.4939
2014-08-27,BarackObama,"Julius was able to follow his dream, thanks to new, affordable coverage: http://t.co/8rzyIIolEl #ThisIsWhy http://t.co/1zPTApSBiB",719,343,0.5994,0.5994
2014-08-27,BarackObama,"To celebrate the power of grassroots organizing, @OFA is giving away this free sticker. Get yours today: http://t.co/jYNyf68IsD",636,260,0.8555,0.8555
2014-08-27,BarackObama,It's time to #RaiseTheWage: http://t.co/BofI0RZq99 Make sure your name is on the petition.,1010,565,0.3182,0.3182
2014-08-28,BarackObama,Show off your grassroots organizing pride: http://t.co/Ol1czBW3ky,566,253,0.34,0.34
2014-08-28,BarackObama,Retweet if you think these 28 million Americans deserve a raise. #OpportunityForAll http://t.co/nIAblHSsJN,2326,3829,0.0,0.0
2014-08-28,BarackObama,It's time to close the pay gap between men and women. #OpportunityForAll http://t.co/ElmsbnvJZ2,2644,2342,-0.1027,-0.1027
2014-08-28,BarackObama,Happening now: President Obama is delivering a statement. Tune in here: http://t.co/Z1JzUZgeL9,656,341,0.0,0.0
2014-08-28,BarackObama,Great news: Economic growth in the second quarter was even better than reported. http://t.co/88SxXOTLAY,1219,612,0.8625,0.8625
2014-08-29,BarackObama,This is what the gender pay gap looks like for women just four years after college graduation: http://t.co/IJD0lcF2HE #OpportunityForAll,1087,808,0.2732,0.2732
2014-08-29,BarackObama,Let's keep building economic #OpportunityForAll. Learn more: http://t.co/HO20pdCNvJ,950,448,0.0,0.0
2014-08-29,BarackObama,"""In America, no one who works full-time should ever have to raise a family in poverty."" —President Obama http://t.co/lfI1gzaeU3",3031,2297,-0.29600000000000004,-0.29600000000000004
2014-08-29,BarackObama,President Obama: It's time to raise the minimum wage. Watch the weekly address: http://t.co/MFIrLJaVTX,1751,1053,0.0,0.0
2014-09-08,BarackObama,Happening now: President Obama delivers a statement on the situation in Iraq. http://t.co/yV92Lc3Axy,960,567,0.0,0.0
2014-09-08,BarackObama,WATCH: President Obama details American operations in Iraq. http://t.co/RVeQ4kpUfr,1035,702,0.0,0.0
2014-09-09,BarackObama,"""'There’s no debate': 97 experts explain the scientific consensus on climate change"" More from @Salon: http://t.co/dER5LipEKy #ActOnClimate",997,804,-0.29600000000000004,-0.29600000000000004
2014-09-09,BarackObama,"""We reaffirm the basic human right to be free from violence and abuse.""—President Obama on the Violence Against Women Act's 20th anniversary",1580,1238,-0.7096,-0.7096
2014-09-09,BarackObama,The carbon pollution levels in the atmosphere rose at a dramatic rate last year. It's vital to #ActOnClimate: http://t.co/JKO0NFycq6,1195,1156,0.29600000000000004,0.29600000000000004
2014-09-09,BarackObama,Put your name #OnTheRecord and make it clear where you stand on expanding economic opportunity: http://t.co/dIfY0w69qu,778,408,0.6597,0.6597
2014-09-10,BarackObama,Let the other side know: Growing the economy and fighting climate change aren't contradictory. http://t.co/lnAGRuz1vo #ActOnClimate,867,590,0.0608,0.0608
2014-09-10,BarackObama,There are many reasons to #GetCovered—here are just a few: http://t.co/nwvsm28S3J,598,267,0.0,0.0
2014-09-10,BarackObama,"Check this out: More than 500,000 people have signed the #RaiseTheWage petition. http://t.co/BOZa2tr2Z5",834,411,0.0,0.0
2014-09-10,BarackObama,Cutting carbon pollution will lead to a safer climate. Take action: http://t.co/e5oEda7HYV http://t.co/D8USYEj9Rj,1002,618,0.3182,0.3182
2014-09-10,BarackObama,Happening now: President Obama is participating in a town hall with members of the @CrossCampusLA community. http://t.co/NBouTKz1TE,668,302,0.0,0.0
2014-09-12,BarackObama,"Watch: Last night, President Obama sat in for @StephenAtHome during ""The Word"". http://t.co/nBFnwH13kD",1144,702,0.0,0.0
2014-09-12,BarackObama,The President will speak in Nashville at 3:25 p.m. ET about how to fix our broken immigration system. Tune in: http://t.co/RKar5WPgVY,650,352,-0.4767,-0.4767
2014-09-12,BarackObama,LIVE: The President is holding a town hall meeting in Nashville about #ImmigrationAction. Watch here: http://t.co/9fB2WcGDzP,624,287,0.0,0.0
2014-09-12,BarackObama,"""Nashville has one of the fastest growing immigrant populations in the country ... They are us."" —President Obama #ImmigrationAction",914,494,0.1779,0.1779
2014-09-12,BarackObama,"""The best way to solve this system is by working together."" —President Obama #ImmigrationAction",1202,669,0.7184,0.7184
2014-09-12,BarackObama,"""We're going to bring more undocumented immigrants out of the shadows so they can play by the rules."" —President Obama #ImmigrationAction",1209,591,0.3947,0.3947
2014-09-12,BarackObama,“We just need Congress to work with us to create a common-sense law to fix this immigration system.” —President Obama #ImmigrationAction,1179,719,0.2732,0.2732
2014-09-12,BarackObama,“Immigrants have been a net plus to our economy and a net plus to our society.” —President Obama #ImmigrationAction,1699,1113,0.0,0.0
2014-09-12,BarackObama,"""This is what makes America exceptional. We welcome strivers, and we welcome dreamers from all across the world.” —President Obama",2123,1392,0.7184,0.7184
2014-09-12,BarackObama,Immigration reform makes both moral and economic sense. Read more from @PennyPritzker: http://t.co/vJiB7KVZyz,1635,925,0.0,0.0
2014-09-12,BarackObama,President Obama's #ImmigrationAction could give our economy a big boost: http://t.co/W5qmEptbCh http://t.co/rSaxD8OTAX,487,530,0.4019,0.4019
2014-09-12,BarackObama,Watch the weekly address: The President reiterates his plan to confront the threat posed by ISIL. http://t.co/FMqeVzVX7G,1020,553,-0.6249,-0.6249
2014-09-15,BarackObama,Put your support in (digital) ink. Go #OnTheRecord: http://t.co/21YnA1j85w http://t.co/TFiMaM3Gb7,711,337,0.4019,0.4019
2014-09-15,BarackObama,"There's been real progress since the financial crisis hit six years ago today, but there's more work to do: http://t.co/RjvPXa73lQ",872,429,-0.1655,-0.1655
2014-09-15,BarackObama,"Happening now: The President is awarding the #MedalOfHonor, the highest military honor. Watch here: http://t.co/JhbpOcPGJQ",785,378,0.7269,0.7269
2014-09-15,BarackObama,"If you believe in expanding economic opportunity, go #OnTheRecord: http://t.co/ecBcHjeBnf",660,326,0.4215,0.4215
2014-09-15,BarackObama,"If you agree women should earn #EqualPay for equal work, get your name #OnTheRecord: http://t.co/RFtJHhLmDx http://t.co/f9aOzXphdS",2325,2033,0.3612,0.3612
2014-09-16,BarackObama,This study concludes that no one has to choose between fighting climate change and growing the economy: http://t.co/Zo5TdUieQB #ActOnClimate,1250,1358,-0.4588,-0.4588
2014-09-16,BarackObama,Stand up to polluters and protect the Clean Water Act: http://t.co/yxWHy661Ob #CleanWater,825,488,0.3182,0.3182
2014-09-16,BarackObama,LIVE: President Obama is speaking at the @CDCGov in Atlanta. Tune in here: http://t.co/ZSBRpbTbH0,590,316,0.0,0.0
2014-09-16,BarackObama,"The burden of student loan debt is too great. If you agree, go #OnTheRecord: http://t.co/ZDvuYbidRu http://t.co/YHo5b1omTO",1985,1673,0.29600000000000004,0.29600000000000004
2014-09-17,BarackObama,President Obama is partnering with more than a dozen major U.S. companies to #ActOnClimate. Read more: http://t.co/dUfdvpN0Vj,779,446,0.0,0.0
2014-09-17,BarackObama,"Happening now: President Obama delivers remarks from MacDill Air Force Base in Tampa, Florida. http://t.co/ks75kvhZel",579,286,0.0,0.0
2014-09-17,BarackObama,This shouldn't be controversial: Keeping Americans' drinking water safe is a good thing. http://t.co/57bfBaUO8v #CleanWater,999,479,0.75,0.75
2014-09-17,BarackObama,"""For more than two centuries, our founding charter has guided our progress and defined us as a people."" —President Obama on Constitution Day",1015,509,0.4215,0.4215
2014-09-17,BarackObama,Supporting clean drinking water is common sense: http://t.co/u9kS5MPJCo #CleanWater http://t.co/wEERzcXzSm,1630,1131,0.6808,0.6808
2014-09-18,BarackObama,"Ranchers and farmers are facing instability, due to the effects of climate change: http://t.co/9F3dvsZLH0 #ActOnClimate",801,405,0.0,0.0
2014-09-18,BarackObama,Don't let polluters win: http://t.co/DIndKKHPIj #CleanWater http://t.co/fWErdZMI7V,1189,828,-0.1511,-0.1511
2014-09-18,BarackObama,A new @WhiteHouse solar energy plan will cut carbon pollution and help save on energy bills: http://t.co/IofWJ4SpUh #ActOnClimate,1044,649,0.7906,0.7906
2014-09-18,BarackObama,"As Congress leaves Washington, it's your job to keep the conversation going on the important issues: http://t.co/pF62zD8Udd",623,346,0.2023,0.2023
2014-09-18,BarackObama,Happening now: President Obama is delivering a statement on congressional passage of the Continuing Resolution. http://t.co/fY7nf8Yc48,661,376,0.0,0.0
2014-09-19,BarackObama,It's up to you to to keep the issues you care about front and center: http://t.co/KWTahnRH9P,800,476,0.4939,0.4939
2014-09-19,BarackObama,FACT: No one can be denied coverage because of their current or past health. http://t.co/0ihaDJM3JI #BetterCare http://t.co/iHDZtAt8AH,1509,759,-0.6249,-0.6249
2014-09-19,BarackObama,LIVE: The President and @VP are launching #ItsOnUs because everyone has a role to play in stopping sexual assault. http://t.co/xOPicWbUXJ,755,496,-0.4588,-0.4588
2014-09-19,BarackObama,"""Every one of these statistics is a life."" —@VP Biden #ItsOnUs",767,416,0.0,0.0
2014-09-19,BarackObama,"""This is not your fight alone. It's on all of us."" —President Obama #ItsOnUs",991,616,0.4449,0.4449
2014-09-19,BarackObama,"""Campus sexual assault is no longer a thing that we as a nation can say, 'It's not our problem.'"" —President Obama #ItsOnUs",1810,1495,-0.7184,-0.7184
2014-09-19,BarackObama,"""Sexual violence isn't just a crime—it's a civil rights violation."" —President Obama #ItsOnUs",2682,2526,-0.6249,-0.6249
2014-09-19,BarackObama,"""We don't condemn sexual assault as loudly as we should."" —President Obama #ItsOnUs",2446,2036,0.6435,0.6435
2014-09-19,BarackObama,"""It's not just on the survivors."" —President Obama #ItsOnUs",873,452,0.0,0.0
2014-09-19,BarackObama,"""It is on all of us to reject the quiet tolerance of sexual assault."" —President Obama #ItsOnUs",1572,1414,-0.128,-0.128
2014-09-19,BarackObama,"""Take a pledge to help keep women and men safe from sexual assault."" —President Obama #ItsOnUs",1629,1181,0.6808,0.6808
2014-09-19,BarackObama,Take the pledge to help make a fundamental shift in our culture around sexual assault: http://t.co/ZtCVaiURjD #ItsOnUs,843,604,-0.2732,-0.2732
2014-09-19,BarackObama,Watch: It's time to stand up to sexual assault. http://t.co/4qRdhLbyt2 #ItsOnUs,1138,886,-0.5859,-0.5859
2014-09-19,BarackObama,Say you're ready to #WalkTheWalk on climate change. http://t.co/WVLelJHwz9,1987,1630,0.3612,0.3612
2014-09-19,BarackObama,Check this out: @OFA volunteers in California took a stand for clean energy. http://t.co/L7NkNShKz3 #SwitchToClean,837,489,0.5859,0.5859
2014-09-22,BarackObama,"Doug is a rancher in New Mexico, and he's feeling the effects of climate change firsthand: http://t.co/DlzXkn0Y7U #ActOnClimate",726,406,0.128,0.128
2014-09-22,BarackObama,Watch this video about the Earth's climate changing at an unprecedented rate: http://t.co/WlZdS5PMLa #ActOnClimate,914,789,0.0,0.0
2014-09-22,BarackObama,Everyone has a role to play in ending sexual assault. #ItsOnUs: http://t.co/h4Xcensx3J,1701,1325,-0.34,-0.34
2014-09-22,BarackObama,ICYMI: President Obama is teaming up with major companies to fight climate change. Read more: http://t.co/ymNfvbYEDs #ActOnClimate,887,2897,-0.3818,-0.3818
2014-09-23,BarackObama,Happening now: President Obama is delivering a statement. http://t.co/NW1lfl7eJ7,765,457,0.0,0.0
2014-09-23,BarackObama,President Obama will make the case for strong climate action at the U.N. Climate Summit at 12:50 p.m. ET. Watch here: http://t.co/NW1lfl7eJ7,711,420,0.5106,0.5106
2014-09-23,BarackObama,LIVE: President Obama is delivering a call for action at the U.N. Climate Summit. http://t.co/SendSAeRBA #ActOnClimate,581,351,0.0,0.0
2014-09-23,BarackObama,"""We cannot condemn our children and their children to a future they do not have the capacity to repair."" —President Obama #ActOnClimate",1445,1339,0.2924,0.2924
2014-09-23,BarackObama,"""We are the first generation to feel the effect of climate change and the last generation who can do something about it."" —President Obama",3523,4578,0.0,0.0
2014-09-23,BarackObama,"""We have to work together as a global community to tackle this global threat before it is too late."" —President Obama #ActOnClimate",1240,980,-0.5267,-0.5267
2014-09-23,BarackObama,"""We have a special responsibility to lead. That's what big nations have to do."" —President Obama #ActOnClimate",1047,689,0.4019,0.4019
2014-09-23,BarackObama,"""I call on all countries to join us—not next year, but now."" —President Obama #ActOnClimate",1463,982,0.1531,0.1531
2014-09-23,BarackObama,LIVE: President Obama is speaking at #CGI2014. http://t.co/iepVJc5OFr http://t.co/or58e7kflc,1020,572,0.0,0.0
2014-09-23,BarackObama,"""The most important title is not president or prime minister, but citizen."" —President Obama #CGI2014",2139,1772,0.1397,0.1397
