Date,author,content,number_of_likes,number_of_shares,sentiment_score,heuristic_score
2015-08-27,KimKardashian,❤️ this new cover @c.magazine Happy 10yr anniversary! 📷@KeslerTran 💆🏽@mrchrismcmillan 💄 @makeupbymario #CaliGirl4Life http://t.co/wucwkvXnb6,4435,1109,0.6114,0.6114
2015-08-27,KimKardashian,I.C.U. http://t.co/MIA1SrCIu0,10190,3006,0.0,0.0
2015-08-27,KimKardashian,Shot this in a California desert with one of my faves @KeslerTran #CaliGirl #CMagazine http://t.co/irF9AdvVdI,7116,1904,0.0,0.0
2015-08-27,KimKardashian,💭 http://t.co/9Q6v0Znn4N,16924,4572,0.0,0.0
2015-08-28,KimKardashian,#FBF St. Barth's Selfie http://t.co/Te5auTzIus,13313,3256,0.0,0.0
2015-08-28,KimKardashian,#FBF kisses from St. Barth's http://t.co/Mc11dRQaEJ,20317,5542,0.5106,0.5106
2015-08-28,KimKardashian,🍼🍼 http://t.co/6HYF5QtU2y,51089,24831,0.0,0.0
2015-08-29,KimKardashian,I miss short hair http://t.co/IFPsKq8Pbu,26610,4740,-0.1531,-0.1531
2015-08-29,KimKardashian,Should I get on the treadmill now?,8320,2771,0.0,0.0
2015-08-31,KimKardashian,#CorrectiveAd I guess you saw the attention my last #morningsickness post received. The FDA has told… https://t.co/DrAtpXVZ6v,2319,445,0.0,0.0
2015-08-31,KimKardashian,VMA'S 2015 http://t.co/6NjMRceU5v,27899,9022,0.0,0.0
2015-08-31,KimKardashian,VMA'S 2015! Thank you @balmainparis &amp; @olivier_rousteing for my dress! http://t.co/VcevrXF4YS,10637,2613,0.4738,0.4738
2015-08-31,KimKardashian,VMA'S GLAM- Thank you @makeupbymario @michaelsilvahair for my gorgeous glam tonight! http://t.co/bfLQk6RI7c,9246,1657,0.7777,0.7777
2015-08-31,KimKardashian,Color perfection with a kiss of Kardashian #KardashianSunKissed http://t.co/hmMoDkLX4s,13205,2566,0.7579,0.7579
2015-09-06,KimKardashian,WEST VS EAST http://t.co/znqp27IFhv,44642,28949,0.0,0.0
2015-09-06,KimKardashian,Thank you Staples Center for the most amazing birthday party for Kanye! http://t.co/ndolRyCf3B,16071,4796,0.8705,0.8705
2015-09-06,KimKardashian,Surprise! http://t.co/GshIyS3she,25428,8186,0.3382,0.3382
2015-09-06,KimKardashian,honey it's just the beginning lol Lets not get ahead of ourselves LOL https://t.co/wXFPUh6mr3,14813,4299,0.7456,0.7456
2015-09-06,KimKardashian,@KimKourtKhloeK @MyleezaKardash thanks guys! 😘,867,694,0.7177,0.7177
2015-09-07,KimKardashian,Happy Birthday P! Your bday was yest &amp;we were celebrating! Thx 4 being the best big cousin North always looks up to! http://t.co/C6Qm3SZvup,17867,3124,0.943,0.943
2015-09-07,KimKardashian,These wild ladies always help each other when they have boo boo's! #BFF'S #HappyBirthdayP http://t.co/3oxKVXGgpB,36104,9049,0.4574,0.4574
2015-09-07,KimKardashian,These love bugs! #HappyBirthdayP http://t.co/V3L8XWCtBS,30134,8452,0.6696,0.6696
2015-09-07,KimKardashian,Best friend ballerinas! #HappyBirthdayP http://t.co/YwZNR4LUBX,26557,6644,0.8268,0.8268
2015-09-07,KimKardashian,Our @kardashiankids fall collection for little boys &amp; girls has arrived at @babiesrus and http://t.co/3RTGGGEz0c! http://t.co/ho4QxYEORN,4078,742,0.0,0.0
2015-09-07,KimKardashian,OMG how amazing is my @MadameTussaudLondon wax figure!!! So cool you can actually take a selfie with her!!! http://t.co/YztkIEXjfO,9344,2308,0.8385,0.8385
2015-09-07,KimKardashian,Thx @BalmainParis &amp; @olivier_rousteing 4making my fave dress! I can't wait til I can fit into the same dress &amp; take a selfie w my wax figure,2572,521,0.8016,0.8016
2015-09-08,KimKardashian,42 mil IG http://t.co/GZ3deWY6Ee,17055,4892,0.0,0.0
2015-09-08,KimKardashian,Just hiked 2 miles! I'm exhausted now. Need a nap!,6968,1009,-0.4738,-0.4738
2015-09-08,KimKardashian,"Who is going to watch ""I Am Cait"" tonight??? Tune into E! You don't want to miss this episode!",10610,1790,0.3283,0.3283
2015-09-10,KimKardashian,Yeezy's for the fam! #BabyYeezys #JustForNorthie #OnlyOfficialPairsMade http://t.co/F0zykIqVs4,23435,9346,0.0,0.0
2015-09-10,KimKardashian,Spotlight on Balmain on my app today! https://t.co/x4bLDVGRvc http://t.co/c3swjHPN6G,2358,590,0.0,0.0
2015-09-10,KimKardashian,FASHION WEEK TRENDS http://t.co/Y8xLpa9nOM http://t.co/Kc2kgmRpm6,2395,644,0.0,0.0
2015-09-10,KimKardashian,Everyone tune into Lifetime tonight at 10pm to watch #JacksonsNextGen,1638,404,0.0,0.0
2015-09-11,KimKardashian,❤️ @carolebayersager Thanks for a fun night! #LACMA https://t.co/OPHMH0Zq55,2855,476,0.7574,0.7574
2015-09-11,KimKardashian,Night at the museum #LACMA https://t.co/z4p1wy9okq,4983,651,0.0,0.0
2015-09-11,KimKardashian,#AboutLastNight #GivenchyGang @iamnaomicampbell @riccardotisci17 https://t.co/gVRN9BQZGg,2803,554,0.0,0.0
2015-09-11,KimKardashian,#BTS Hype Energy Shoot https://t.co/rkBtZH7W3Y https://t.co/bRcIN5MS7Z,2117,434,-0.0772,-0.0772
2015-09-11,KimKardashian,LACMA LOOK- Givenchy &amp; Lorraine Schwartz https://t.co/Oh2brqdkPf,3338,824,0.0,0.0
2015-09-11,KimKardashian,This choker &amp; glam!!!!! 💋 @makeupbymario @mrchrismcmillan @lorraineschwartz https://t.co/T1mW4ixMwp,3011,585,0.6083,0.6083
2015-09-11,KimKardashian,Close up Glam Shot 💋 https://t.co/WWkU5eMUSp,6501,1310,0.4215,0.4215
2015-09-11,KimKardashian,Check out my Vogue podcast with @OfficialALT https://t.co/6E5P9qPXE7 https://t.co/smJL8pqpBW,4347,871,0.0,0.0
2015-09-11,KimKardashian,"KAOHS Swimwear Trunk show @DASHBoutique LA! 11/12 from 6-9PM DJ, prizes and cocktails #KAOHSDASHbash https://t.co/yVKwrf2BX8",1543,309,0.5093,0.5093
2015-09-11,KimKardashian,HAPPY BIRTHDAY MOM! https://t.co/X7PoFttpKg https://t.co/PM0onEZXxW,5747,1763,0.6932,0.6932
2015-09-12,KimKardashian,GIFT GUIDE https://t.co/VkTQb9lmSz,1747,360,0.5622,0.5622
2015-09-12,KimKardashian,GIFT GUIDE X MAN IN YOUR LIFE https://t.co/uxpKndRrqA https://t.co/jBeWck6gpX,2214,443,0.5622,0.5622
2015-09-13,KimKardashian,Mood http://t.co/3p9OD4D5TJ,31451,17251,0.0,0.0
2015-09-13,KimKardashian,Happy Birthday beautiful soul @olivier_rousteing I have the best memories w u that will last forever! I love you!!!! http://t.co/Be0mXAFBDH,6244,1060,0.9594,0.9594
2015-09-13,KimKardashian,This is probably my favorite pic of us !!!! happy Birthday @olivier_rousteing http://t.co/ixClPFdbiI,5812,995,0.8346,0.8346
2015-09-14,KimKardashian,So excited to share my love of Fashion Week with everyone in the #KimKardashianGame #NYFW http://t.co/46WIxLcx39,4008,814,0.8540000000000001,0.8540000000000001
2015-09-14,KimKardashian,http://t.co/M0m4mjI7Up is LIVE!,3139,1200,0.0,0.0
2015-09-14,KimKardashian,Gonna test out this live streaming now! http://t.co/M0m4mjI7Up,1934,497,0.0,0.0
2015-09-14,KimKardashian,So excited to preview our new apps at the Apple Store Soho at 2pm! Register here to come: http://t.co/cPKRFIylQd Can’t wait to see you!,1700,534,0.5068,0.5068
2015-09-14,KimKardashian,yay! so happy u like it!!!! https://t.co/1CWgn8Xcrr,1101,260,0.907,0.907
2015-09-14,KimKardashian,why thank you! we will be constantly updating &amp; adding new content! https://t.co/qT9pI2Y9pT,1267,275,0.4738,0.4738
2015-09-14,KimKardashian,thank you! worked so hard on it! https://t.co/R6lUcdISf2,1166,272,0.2999,0.2999
2015-09-14,KimKardashian,BFF'S!!! https://t.co/VGf73o0sF0,1434,276,0.0,0.0
2015-09-14,KimKardashian,LOL I have so many behind the scenes pics from every shoot! more to come!!! http://t.co/M0m4mjI7Up https://t.co/rCu0six9VZ,2002,547,0.5108,0.5108
2015-09-14,KimKardashian,Puss 'n boots http://t.co/TpLhocCBnM,8811,2191,0.0,0.0
2015-09-14,KimKardashian,@itsKELSEYtho HAPPY BIRTHDAY!!!!! I HOPE U HAVE THE BEST DAY EVER!!!!,217,78,0.9448,0.9448
2015-09-14,KimKardashian,@I_yler hope you had the best birthday!!!! Hope I'm not late!,219,60,0.9036,0.9036
2015-09-14,KimKardashian,Shout out to Matt Williams for this sick shoot &amp; video we did just for the site!,1519,348,-0.7627,-0.7627
2015-09-14,KimKardashian,http://t.co/M0m4mjI7Up is now live! I've worked for over a year on creating so much original content for you guys! http://t.co/5m8ui0aYqY,4237,1062,0.6556,0.6556
2015-09-14,KimKardashian,Log in to http://t.co/M0m4mjI7Up I'm going to live stream! I have dinner tonight with Carine Roitfeld &amp; don't know what to wear!!! #Help,1761,483,0.0,0.0
2015-09-15,KimKardashian,Going live again now to show you what I picked! http://t.co/M0m4mjI7Up,1630,414,0.0,0.0
2015-09-15,KimKardashian,Just in time for #MCM http://t.co/xzbTFCJvM8,10039,2759,0.0,0.0
2015-09-15,KimKardashian,"Repost @riccardotisci17 ""Real Family Dinner"" http://t.co/h4eYeylBeB",2974,560,0.0,0.0
2015-09-15,KimKardashian,Lots of love tonight @courtneylove http://t.co/Ux25Z7e1VZ,4898,1019,0.6369,0.6369
2015-09-15,KimKardashian,Girls Girls Girls Girls @carineroitfeld @gigihadid @bellahadid 📷 @terryrichardson http://t.co/fkpZfOxMhl,4558,1032,0.0,0.0
2015-09-15,KimKardashian,♐️  LOVE @hudsonmai @riccardotisci17 http://t.co/Zi1C1XrcHV,2284,499,0.7125,0.7125
2015-09-15,KimKardashian,Happy Birthday to my second half! Life without you wouldn't be complete! I love you @steph_shep http://t.co/yZsTGmQOvm,5096,816,0.2302,0.2302
2015-09-15,KimKardashian,Thank you Apple for helping us launch our apps yesterday!!! #BossLadies http://t.co/8I44ervB7v,7761,2084,0.6784,0.6784
2015-09-15,KimKardashian,This is so cute!!! Awww https://t.co/6fyUCKWwDs,1561,383,0.6949,0.6949
2015-09-15,KimKardashian,Best New Apps!!! So excited! Download it now!!! Thank you@AppStore http://t.co/tYQovNP3ww,2674,830,0.8997,0.8997
2015-09-15,KimKardashian,Yaaaaasssss!!!! https://t.co/No9nHZt3Ij,1402,296,0.0,0.0
2015-09-15,KimKardashian,Thank you!!! 😘😘😘 https://t.co/QMWop91iKC,1102,245,0.5229,0.5229
2015-09-15,KimKardashian,LIVE STREAMING RIGHT NOW!!!!  http://t.co/qgLfuRvD4W,1576,406,0.0,0.0
2015-09-15,KimKardashian,Going live again now,2679,625,0.0,0.0
2015-09-15,KimKardashian,Feeling terrible you guys are having issues with live streaming!! Working on fixing it so its perfect. Promise it will only get better XO,3895,669,0.8139,0.8139
2015-09-15,KimKardashian,"Pregnancy Diary Month 6
https://t.co/hlPANN8zSS",1823,476,0.0,0.0
2015-09-16,KimKardashian,going to live stream heading to the yeezy show!!!!!,3688,835,0.0,0.0
2015-09-16,KimKardashian,I just did the cutest live stream I hope it worked!!!!,3037,553,0.8346,0.8346
2015-09-16,KimKardashian,YEEZY SEASON 2!!!! Congrats to my baby for a crazy sick show!!!! #yeezy #adidas http://t.co/QCtwOpHEhF,10802,3982,-0.5374,-0.5374
2015-09-16,KimKardashian,Sneak peak into my live streams! Download the app for more xo https://t.co/9DmdPT5h1A,1303,368,0.0,0.0
2015-09-17,KimKardashian,YEEZY SEASON2 #NUDES http://t.co/tSSxh2Sfbx,6999,2373,0.0,0.0
2015-09-17,KimKardashian,BTS YEEZY SEASON 1 https://t.co/gWFL9LQddu,1438,439,0.0,0.0
2015-09-17,KimKardashian,📷 our own personal backstage photog! http://t.co/83Ne6omnRM,25685,8596,0.0,0.0
2015-09-17,KimKardashian,Squad #yeezy http://t.co/W3cD8TsUq2,22585,8115,0.0,0.0
2015-09-17,KimKardashian,LEATHER X VINTAGE X GIVENCHY http://t.co/EZKWjkS5Ce,1734,419,0.0,0.0
2015-09-17,KimKardashian,"LATEX, LACE, SHEER http://t.co/uk8X7Y9mJf",1379,348,0.0,0.0
2015-09-17,KimKardashian,Nothing like being back home!,4301,1185,-0.3404,-0.3404
2015-09-17,KimKardashian,LIGHT #YEEZY http://t.co/LCAiv2DxX5,7919,3560,0.0,0.0
2015-09-17,KimKardashian,MEDIUM #YEEZY http://t.co/HPs0fwbovo,5396,2595,0.0,0.0
2015-09-17,KimKardashian,DARK #YEEZY http://t.co/Z2ClHbMQZX,6207,2644,0.0,0.0
2015-09-17,KimKardashian,Baby North! http://t.co/OFHdc5kQjg http://t.co/N8o4dboib6,3065,877,0.0,0.0
2015-09-18,KimKardashian,Check out http://t.co/M0m4mjqwvP  2see a full write up on the creative direction &amp; bts from Kanye's Yeezy Season 2 http://t.co/AWgYv4c9VU,2792,664,0.4404,0.4404
2015-09-18,KimKardashian,"Wearing Yeezy Season2 leggings, bodysuit, coat and heels! North matching mommy in custom baby Yeezy http://t.co/BLLTosCubr",9100,2859,0.0,0.0
2015-09-18,KimKardashian,Loved running into Jean- Paul Goude in New York. I hadn't seen him since we shot our Paper Cover!He's really the best http://t.co/dTfL2pPjD9,3173,566,0.8648,0.8648
2015-09-18,KimKardashian,💡 Strobing Tutorial is up now 💡 https://t.co/jBm9tfAkMD http://t.co/LYnAyKZXLG,2699,602,0.0,0.0
2015-09-18,KimKardashian,Wanna go LIVE? Log into my app in a few mins. Tweet me questions and I will answer them xo,1771,411,0.0,0.0
2015-09-18,KimKardashian,BROWS ON FLEEK http://t.co/AwBfm4u4fH http://t.co/jRii4ggD4p,4411,1387,0.0,0.0
2015-09-18,KimKardashian,I'm gonna go live stream with @KrisJenner now!!! Log on,2219,467,0.0,0.0
2015-09-18,KimKardashian,😘😘😘😘 https://t.co/iI0MhDJXXN,1448,320,0.0,0.0
2015-09-18,KimKardashian,Squad http://t.co/g9RaC8cZNa,5639,1272,0.0,0.0
2015-09-18,KimKardashian,Love this sleek black look http://t.co/0set3s3Oym,4743,1036,0.6369,0.6369
2015-09-19,KimKardashian,📷💣 http://t.co/n6fdnM8V7h,10353,2669,0.0,0.0
2015-09-19,KimKardashian,Me and my boys 😜 http://t.co/hIh3aO9OkY,4421,752,0.0,0.0
2015-09-19,KimKardashian,HEELS X RIPPED JEANS http://t.co/cDGOV9weCZ http://t.co/xVI2fgk129,8369,1980,0.0,0.0
2015-09-19,KimKardashian,NYFW is over but not in Kim Kardashian Hollywood Game! Come sit front row with @annadellorusso http://t.co/oEblwikKrx,2696,531,0.0,0.0
2015-09-19,KimKardashian,Happy Birthday to the woman w the best style &amp; an even bigger heart @carineroitfeld Truly the sweetest person I know! http://t.co/11gkGgJR23,3388,599,0.902,0.902
2015-09-19,KimKardashian,In honor of @carineroitfeld's birthday today I'm going to post a few throwbacks of her birthday party last year! http://t.co/bz16n9vBLa,3030,660,0.7345,0.7345
2015-09-19,KimKardashian,FAVE EMMY MOMENTS http://t.co/AAQP5Bb1G3 http://t.co/5Dgt46zM12,5000,914,0.5622,0.5622
2015-09-19,KimKardashian,Paris is always a good idea... @karllagerfeld @carineroitfeld @riccardotisci17 @ciara http://t.co/IJ1tfRqZoU,3188,807,0.4404,0.4404
2015-09-19,KimKardashian,😜 http://t.co/iwSV8CvRHd,11593,5002,0.0,0.0
2015-09-19,KimKardashian,Only the best!!!!! Xoxo Fausto!!!! https://t.co/KKZcZAejVh,1316,333,0.7326,0.7326
2015-09-19,KimKardashian,#BTS GIVENCHY http://t.co/sHeSjQrpDg http://t.co/gQR4lpB9iQ,4793,1173,0.0,0.0
2015-09-20,KimKardashian,Why thank you!!! 🍼👗 https://t.co/FoELNy0s5L,3316,674,0.5229,0.5229
2015-09-20,KimKardashian,So excited for Keeping Up With The Kardashians to start tomorrow! We've always dreamed of going to Armenia. Can't wait for you to see!,11937,2903,0.5068,0.5068
2015-09-20,KimKardashian,Yes!!!!! We show the performance &amp; Kanye jumping in the lake! It's soooo good! Even North is on too!  https://t.co/oyfJ5iEBpm,3654,779,0.6209,0.6209
2015-09-20,KimKardashian,TONIGHT'S THE NIGHT! Keeping Up With The Kardashians is BAAACK!!! &amp; the new DASH DOLLS! Tune into E! Starting at 8pm http://t.co/GIDDdk6B3Z,4744,1900,0.0,0.0
2015-09-20,KimKardashian,Are you guys ready for a brand new season of #KUTWK ? Season premiere tonight on E!,4345,1353,0.4199,0.4199
2015-09-20,KimKardashian,LEATHER X ROCKER TEE http://t.co/eMSpiTbNqy http://t.co/gX4XNAMq0f,6980,1944,0.0,0.0
2015-09-20,KimKardashian,#SISTERSUNDAY Sundays we will do a round up reel on what u missed for the week! Download my app to check them out http://t.co/eTGQv0HWvS,2177,641,-0.3595,-0.3595
2015-09-20,KimKardashian,"I can’t wait for you guys to watch the new season of #KUWTK! 8pm tonight, only on E!",3078,886,0.0,0.0
2015-09-20,KimKardashian,"Tonight on E! 8/7c see me tell Khloe that I'm pregnant! I can't wait for u too see my moms reaction, makes me cry 😢 http://t.co/9GXW4T9trS",6119,1800,-0.7772,-0.7772
2015-09-20,KimKardashian,East Coast get ready for an all new KUWTK &amp; see our amazing trip to Armenia! Starting NOW on E! http://t.co/uPBwzWQrAz,1961,660,0.7835,0.7835
2015-09-21,KimKardashian,I literally just walked out of a movie so I can live tweet with you! I tried posting a video &amp; my phone was so loud I was embarrassed lol,4536,733,0.0845,0.0845
2015-09-21,KimKardashian,Hahahaha https://t.co/yREo7bbzgw,1558,295,0.0,0.0
2015-09-21,KimKardashian,I loved visiting Armenia and can't wait to go back!  https://t.co/RW4Hk6Gxra,1085,279,0.636,0.636
2015-09-21,KimKardashian,That's the best part!!! &amp; I love sharing it with you alb https://t.co/h8bmAhqVhN,991,207,0.9198,0.9198
2015-09-21,KimKardashian,I love you guys!!! https://t.co/d63YX2m9Dn,1201,264,0.7249,0.7249
2015-09-21,KimKardashian,Best experience ever!!!! https://t.co/zQte3JsLjO,952,198,0.7482,0.7482
2015-09-21,KimKardashian,You're so welcome!  https://t.co/MOlT4WV4SX,1046,259,0.5551,0.5551
2015-09-21,KimKardashian,The best! It made me cry too https://t.co/qOTDgOCOUm,1524,308,0.3382,0.3382
2015-09-21,KimKardashian,Tune into E now for Dash Dolls!!!! https://t.co/nSZdUffi1a,1025,285,0.0,0.0
2015-09-21,KimKardashian,DASH DOLLS ON E NOW!!!!! http://t.co/iH6TiQHvZX,2158,636,0.0,0.0
2015-09-21,KimKardashian,Getting closer west coast! Only 30 more min until new season of #KUWTK!,1819,405,0.0,0.0
2015-09-21,KimKardashian,It's time! Hope you enjoy the beginning of our Armenia trip as much as we did! XO #KUWTK,2155,516,0.7707,0.7707
2015-09-21,KimKardashian,The new season of KUWTK starts now! I luv that we can share our family history w u &amp; take u along with us to Armenian http://t.co/InRaWPuj1m,3577,1154,0.3595,0.3595
2015-09-21,KimKardashian,workout time,4572,1113,0.0,0.0
2015-09-21,KimKardashian,Givenchy fitting BTS on my app/website  http://t.co/qyHQnPkLBX http://t.co/UU99cya2xy,4181,1153,0.0,0.0
2015-09-21,KimKardashian,GIVENCHY BTS http://t.co/qyHQnPkLBX http://t.co/ANuiNfqtS9,3275,723,0.0,0.0
2015-09-21,KimKardashian,Glam BTS with Michael Silva on http://t.co/M0m4mjqwvP http://t.co/559jECjNBt,2958,674,0.0,0.0
2015-09-22,KimKardashian,It will change every week 😍 https://t.co/sDFcnRdJTW,1500,291,0.4588,0.4588
2015-09-22,KimKardashian,Wow thank you @Allure_magazine for this honor!!!! https://t.co/lAMqNUEgbP,1115,294,0.816,0.816
2015-09-22,KimKardashian,"Had so much fun at #AppleSoho talking about our apps. If you missed, the podcast is now live! http://t.co/qFjzmE8Cvn http://t.co/FV3Q3YHB4h",5048,968,0.396,0.396
2015-09-22,KimKardashian,Yaaassss!!! 💚💚💚 https://t.co/mXYUpyA4a4,1039,268,0.0,0.0
2015-09-22,KimKardashian,My book Selfish is now at @UrbanOutiftters! Do you have your copy yet? http://t.co/iJLprIbeal,1441,372,-0.5255,-0.5255
2015-09-22,KimKardashian,I'm going to shoot some make up tutorials this weekend for my app! What do you guys want to see?,2949,495,-0.3382,-0.3382
2015-09-22,KimKardashian,Testing out SnapChat https://t.co/ACyHkTEF9K,1255,349,0.0,0.0
2015-09-22,KimKardashian,@aileenxteran ok we will try to do this one when Mario is back in town!,168,42,0.3595,0.3595
2015-09-22,KimKardashian,@TrueBreezyLove yessssss! ok good one!,169,43,0.6892,0.6892
2015-09-22,KimKardashian,@Msbent06 love this!!!!,158,38,0.7482,0.7482
2015-09-22,KimKardashian,Yessssss I need Mario and Michael for this!!! My fave look of all time I think https://t.co/821DIhgB0E,1322,300,0.5826,0.5826
2015-09-22,KimKardashian,#BTS THE MASTER CLASS http://t.co/SkdpTiXPHl http://t.co/3I15wrTVVg,1230,404,0.0,0.0
2015-09-22,KimKardashian,Love this look! Will do this too  https://t.co/LtnDjjNqtt,1975,401,0.6696,0.6696
2015-09-22,KimKardashian,Me too 😍 https://t.co/YwXzZbo1OW,3054,1140,0.4588,0.4588
2015-09-22,KimKardashian,Driving in the carpool lane with @khloekardashian &amp; the kids &amp; hate that the paparazzi break the law &amp; drive solo in the carpool lane!,6578,1095,-0.6114,-0.6114
2015-09-22,KimKardashian,Yeezy E http://t.co/RnXTeNFBnN,21909,9580,0.0,0.0
2015-09-23,KimKardashian,ROAD TRIPPIN' http://t.co/NWJSVpVZ59,19385,4086,0.0,0.0
2015-09-23,KimKardashian,San Diego Sunsets with the fam http://t.co/xMcYHOXXjr,9648,1568,0.0,0.0
2015-09-23,KimKardashian,DADDY’S OFFICE http://t.co/xlg4ROb4XF http://t.co/kumqfar4iX,19836,6199,0.0,0.0
2015-09-23,KimKardashian,Loved this shoot I did with @StevenGomillion for my app &amp; website! 💦 http://t.co/YGRACshlcG,7475,2513,0.4199,0.4199
2015-09-23,KimKardashian,🍧🍧🍧🍧🍧 📷 @stevengomillion 💆🏽 @petersavichair 💄 @robscheppy 👠 @monicarosestyle 🍧🍧🍧🍧🍧 http://t.co/W33M5hjusN,6987,2080,0.0,0.0
2015-09-23,KimKardashian,Get ready to shop at the #BLANKNYCDASHbash trunk show! This Thursday @ DASH NYC 6-8pm XO http://t.co/nD7HDIk89E,1160,323,0.4199,0.4199
2015-09-23,KimKardashian,CHOKER NECKLACES http://t.co/6eNlSXIzQd http://t.co/rt6ukfcOjJ,3516,762,0.0,0.0
2015-09-24,KimKardashian,Awwww thank you Elle!!!! https://t.co/afWPzcHDpO,2277,416,0.5673,0.5673
2015-09-24,KimKardashian,Shot this for http://t.co/M0m4mjqwvP when I was 3 months pregnant 📷 @stevengomillion http://t.co/ugXijFgqhS,9407,2403,0.0,0.0
2015-09-24,KimKardashian,@MyleezaKardash soon! I used some for c magazine but not the paint ones for the site! They are seriously my fave!!!,305,92,0.6083,0.6083
2015-09-24,KimKardashian,The pope is dope,23656,18519,0.0,0.0
2015-09-24,KimKardashian,Gonna live stream with all of this contour on!!!,2350,517,0.0,0.0
2015-09-24,KimKardashian,Sorry that was a quick one because hard to focus in glam and live stream but will get on later! 💋,2553,499,0.5635,0.5635
2015-09-24,KimKardashian,#TBT Vogue Girl http://t.co/xlg4ROb4XF http://t.co/D4FxMFCAO1,2052,617,0.0,0.0
2015-09-24,KimKardashian,Going live with @KylieJenner in 5 mins,3074,542,0.0,0.0
2015-09-24,KimKardashian,We will put it up on our websites/apps for you guys! U can't miss this!!! https://t.co/YDRknY7XHO,1842,430,0.3843,0.3843
2015-09-24,KimKardashian,"So proud of my best friend Allison! #BossLady
http://t.co/Cyh3vM2FGf",1132,311,0.9019,0.9019
2015-09-24,KimKardashian,"#BTS x ME, JUERGEN &amp; KANYE http://t.co/xlg4ROb4XF http://t.co/GHvAalvqOt",3646,1104,0.0,0.0
2015-09-25,KimKardashian,Love this interview Kanye did with Vanity Fair- KANYE X YEEZY SEASON2 http://t.co/nYkt2R7hwD,2105,601,0.6808,0.6808
2015-09-25,KimKardashian,I realized I never posted this shoot Kanye &amp; I did wJuergen Teller for System Magazine. BTS on http://t.co/M0m4mjqwvP http://t.co/ZAqzepmFFh,3884,923,-0.4118,-0.4118
2015-09-25,KimKardashian,BTS 📷 Juergen Teller http://t.co/4yD0T2cPnE,7550,2763,0.0,0.0
2015-09-25,KimKardashian,📷 Juergen Teller for System Magazine http://t.co/syFfQ7X5ST,3507,983,0.0,0.0
2015-09-25,KimKardashian,We shot this in Paris almost a year ago 📷 Juergen Teller. https://t.co/nr06Xh6Mei http://t.co/D1jAqyolWh,3719,893,0.0,0.0
2015-09-25,KimKardashian,BTS with the best glam team &amp; bff's a girl could ask for!!! @makeupbymario @jenatkinhair #SoSeriousOnSet http://t.co/AanUbWsQoQ,3037,692,0.7249,0.7249
2015-09-25,KimKardashian,I love that we video chatted today @WannaBeLikeKim &amp; @MolestMeKardash You guys are seriously the best! Can't wait to video chat more!!!,1528,374,0.871,0.871
2015-09-25,KimKardashian,I'm going to pick a few subscribers a week to video chat with on my app so join and hopefully see you soon!,3580,654,0.7288,0.7288
2015-09-25,KimKardashian,Working w the legend @patmcgrathreal for the 1st time! BTS on http://t.co/M0m4mjqwvP &amp; my app https://t.co/DXHNc9Bcig http://t.co/EApoqGsSuN,1952,468,0.0,0.0
2015-09-25,KimKardashian,SOFT &amp; SULTRY  http://t.co/xlg4ROb4XF http://t.co/TI67u8ZiHC,2741,769,0.0,0.0
2015-09-26,KimKardashian,LIVE STREAMING BACKSTAGE,2116,435,0.0,0.0
2015-09-26,KimKardashian,My service sucks here and my live streams aren't going thru HOLD TIGHT!!!!,3035,529,-0.5673,-0.5673
2015-09-26,KimKardashian,808'S &amp; 💔'S X HOLLYWOOD BOWL http://t.co/hQkYoP9KVc,3684,1196,0.0,0.0
2015-09-26,KimKardashian,COLDEST WINTER http://t.co/81dKg7FC1E,3077,888,0.0,0.0
2015-09-26,KimKardashian,AMAZING http://t.co/wTwn96QZhG,4049,1076,0.6739,0.6739
2015-09-26,KimKardashian,PINNOCHIO STORY http://t.co/r98AMiSjFd,2553,712,0.0,0.0
2015-09-26,KimKardashian,ZOE KRAVITZ X KANYE X HOLLYWOOD BOWL X 808'S &amp; HEARTBREAKS http://t.co/vOfSI9BmUP,3903,1172,-0.5473,-0.5473
2015-09-26,KimKardashian,4 http://t.co/hHmCcJLNRd,12272,3542,0.0,0.0
2015-09-26,KimKardashian,3 http://t.co/6ti2u8C8jA,8773,1949,0.0,0.0
2015-09-26,KimKardashian,2 http://t.co/pA7BdMXyUQ,14526,3616,0.0,0.0
2015-09-26,KimKardashian,MISSING 1 http://t.co/qgHM39uIRQ,21845,5754,-0.4466,-0.4466
2015-09-26,KimKardashian,WHITE OUT http://t.co/GNWuje2Miy http://t.co/5pPAH93b6d,5696,1250,0.0,0.0
2015-09-26,KimKardashian,#TheBFFIssue @sorbetmag @riccardotisci17 http://t.co/VmVqbZ0OtZ,2891,700,0.0,0.0
2015-09-26,KimKardashian,RICCARDO X KIM X SORBET MAG http://t.co/6uXEbRHcAT,2515,653,0.0,0.0
2015-09-27,KimKardashian,LOVE #TheBFFIssue @RiccardoTisci17 http://t.co/hjBmFBpn8z,2126,499,0.7125,0.7125
2015-09-27,KimKardashian,Glam on point for @sorbetmag! Make Up by @robscheppy Hair By Sebastian 📷 @ezrapetronio Styled in @givenchyofficial http://t.co/7lOT7hD6ot,3281,865,0.0,0.0
2015-09-27,KimKardashian,For all of the pics from Sorbet Mag go to http://t.co/M0m4mjqwvP or my app! http://t.co/20YC4t8IlI http://t.co/oChF36D5Cj,3492,848,0.0,0.0
